"Name","longitude","latitude","time.bin","region","bio4","bio10","bio12","bio15","presence","tr.abcd","tr.abce","tr.abde","tr.acde","tr.bcde","test.e","test.d","test.c","test.b","test.a"
"caurina",-113.087,46.003,"modern","HybridZoneSouth",716.566022355742,9.91366676489512,428,37.382422736855,1,1,1,1,1,0,0,0,0,0,1
"caurina",-114.154,48.443,"modern","HybridZoneNorth",835.500611189493,15.4266665776571,597,20.9229168291579,1,1,1,1,0,1,0,0,0,1,0
"caurina",-111.165,44.727,"modern","HybridZoneSouth",976.499499645852,14.2238330046336,701,24.6044686766523,1,1,0,1,1,1,0,1,0,0,0
"caurina",-111.208,44.73,"modern","HybridZoneSouth",947.433867855583,13.5766668717066,712,25.3279600352724,1,1,0,1,1,1,0,1,0,0,0
"caurina",-111.127,45.794,"modern","HybridZoneNorth",886.537008119632,17.6566669940948,395,53.5228841299506,1,1,1,1,0,1,0,0,0,1,0
"caurina",-113.012,46.337,"modern","HybridZoneSouth",691.685121371675,10.0135001341502,471,35.5820841427174,1,1,1,1,0,1,0,0,0,1,0
"caurina",-114.089,46.57,"modern","HybridZoneSouth",808.653708202181,17.0594997406006,313,26.6469355010597,1,1,1,1,1,0,0,0,0,0,1
"caurina",-111.164,44.608,"modern","HybridZoneSouth",907.438630664758,13.006166934967,712,27.23787978791,1,0,1,1,1,1,1,0,0,0,0
"caurina",-111.92,45.301,"modern","HybridZoneSouth",839.297273726056,15.0871666272481,400,45.008047050118,1,1,1,1,0,1,0,0,0,1,0
"caurina",-112.899,45.133,"modern","HybridZoneSouth",833.563741382221,15.6946667830149,263,60.1905314408461,1,1,1,0,1,1,0,0,1,0,0
"caurina",-111.028,45.7,"modern","HybridZoneNorth",864.53490680333,17.1754999955495,454,48.3611025548762,1,1,1,1,0,1,0,0,0,1,0
"caurina",-113.432,47.192,"modern","HybridZoneNorth",834.438476461294,15.1411663691203,542,26.6223931531038,1,1,1,1,1,0,0,0,0,0,1
"caurina",-113.214,45.573,"modern","HybridZoneSouth",720.426690168541,10.1460000276566,369,41.0466221245085,1,1,0,1,1,1,0,1,0,0,0
"caurina",-114.486,46.791,"modern","HybridZoneSouth",784.649110018484,14.7798336346944,345,28.4182294589047,1,1,0,1,1,1,0,1,0,0,0
"caurina",-113.646,45.368,"modern","HybridZoneSouth",710.183605571091,10.8715002536774,325,38.4850879856598,1,0,1,1,1,1,1,0,0,0,0
"caurina",-113.08,45.568,"modern","HybridZoneSouth",724.332042705485,10.1056665380796,389,42.001193924691,1,1,1,1,0,1,0,0,0,1,0
"caurina",-113.558,45.221,"modern","HybridZoneSouth",717.708335364314,10.1398334900538,339,36.5064700890593,1,1,1,1,0,1,0,0,0,1,0
"caurina",-113.574,45.39,"modern","HybridZoneSouth",790.752826788267,11.9633330305417,304,42.544384086117,1,1,1,1,1,0,0,0,0,0,1
"caurina",-114.338,46.111,"modern","HybridZoneSouth",756.561468378799,12.1289999087652,431,25.1856061084328,1,1,1,1,0,1,0,0,0,1,0
"caurina",-114.35,46.754,"modern","HybridZoneSouth",781.089497755493,14.8121666113536,352,27.7369888336915,1,1,0,1,1,1,0,1,0,0,0
"caurina",-114.328,46.002,"modern","HybridZoneSouth",756.23792291184,13.3711670239766,406,25.3789508930022,1,1,1,1,0,1,0,0,0,1,0
"caurina",-114.218,46.182,"modern","HybridZoneSouth",780.20042277089,16.0651667118073,358,27.2696724499384,1,1,1,1,0,1,0,0,0,1,0
"caurina",-110.785,45.475,"modern","HybridZoneSouth",772.415307773151,13.3223332564036,590,29.4172185674275,1,1,1,1,1,0,0,0,0,0,1
"caurina",-113.48,46.614,"modern","HybridZoneSouth",770.244639247331,13.7940001487732,402,29.6240598661551,1,1,1,1,0,1,0,0,0,1,0
"caurina",-113.212,46.091,"modern","HybridZoneSouth",716.949444416815,11.0161667664846,410,39.9915863334169,1,1,1,1,1,0,0,0,0,0,1
"caurina",-114.756,46.964,"modern","HybridZoneSouth",761.825362982078,14.7111666202545,393,23.9090432560596,1,1,1,0,1,1,0,0,1,0,0
"caurina",-113.213,46.003,"modern","HybridZoneSouth",706.838037853102,9.47216669718424,445,35.9068288785335,1,1,0,1,1,1,0,1,0,0,0
"caurina",-114.882,47.051,"modern","HybridZoneSouth",734.402863114144,13.471666653951,465,22.2732261128059,1,1,1,1,1,0,0,0,0,0,1
"caurina",-116.24,47.112,"modern","HybridZoneSouth",728.310461412539,14.6091667016347,960,41.3534178381339,1,1,1,1,0,1,0,0,0,1,0
"caurina",-114.488,46.684,"modern","HybridZoneSouth",759.868910331434,13.640499830246,375,26.7434200337644,1,1,0,1,1,1,0,1,0,0,0
"caurina",-112.214,46.164,"modern","HybridZoneNorth",741.546743051584,12.5603333711624,383,47.000920620365,1,1,1,0,1,1,0,0,1,0,0
"caurina",-111.849,46.267,"modern","HybridZoneNorth",721.370967205507,11.2198330163956,477,42.7755409384398,1,1,0,1,1,1,0,1,0,0,0
"caurina",-113.004,45.737,"modern","HybridZoneSouth",733.0726523318,11.8254996538162,344,46.1806326948578,1,1,1,1,0,1,0,0,0,1,0
"caurina",-113.312,46.092,"modern","HybridZoneSouth",706.930556340037,11.2126669883728,402,38.7405551375016,1,1,0,1,1,1,0,1,0,0,0
"caurina",-113.45,45.478,"modern","HybridZoneSouth",863.072695864401,12.9498333930969,294,43.6206908580178,1,1,1,0,1,1,0,0,1,0,0
"caurina",-114.056,45.876,"modern","HybridZoneSouth",803.546157100213,15.3706665039062,391,29.6806482297807,1,1,1,1,1,0,0,0,0,0,1
"caurina",-114.823,48.86,"modern","HybridZoneNorth",817.410614598657,12.8546667098999,730,20.9940785776585,1,0,1,1,1,1,1,0,0,0,0
"caurina",-113.991,48.499,"modern","HybridZoneNorth",823.294244786967,14.472333351771,668,18.7565653809094,1,0,1,1,1,1,1,0,0,0,0
"caurina",-112.824,45.13,"modern","HybridZoneSouth",841.216673135681,16.1973334948222,271,61.9365916370914,1,1,1,1,0,1,0,0,0,1,0
"caurina",-111.171,45.351,"modern","HybridZoneSouth",760.384726144989,12.4244997501373,600,26.0932369214121,1,1,1,0,1,1,0,0,1,0,0
"caurina",-112.856,45.876,"modern","HybridZoneSouth",723.895816136178,11.4243333737055,374,43.881842063755,1,1,0,1,1,1,0,1,0,0,0
"caurina",-110.808,45.246,"modern","HybridZoneSouth",805.702582606111,13.4464999834696,592,19.8555050786984,1,1,1,1,0,1,0,0,0,1,0
"caurina",-113.241,45.329,"modern","HybridZoneSouth",795.595266233454,11.212166706721,339,43.7850796411801,1,1,1,1,0,1,0,0,0,1,0
"caurina",-113.901,45.542,"modern","HybridZoneSouth",801.86498894025,13.9283332029978,331,35.4108771317838,1,1,1,1,1,0,0,0,0,0,1
"caurina",-113.833,46.717,"modern","HybridZoneSouth",797.80884697127,14.4836667378743,406,23.7943450087801,1,1,1,1,0,1,0,0,0,1,0
"caurina",-114.745,47.029,"modern","HybridZoneNorth",822.053262456084,17.0188331604004,376,26.7463872442726,1,0,1,1,1,1,1,0,0,0,0
"caurina",-113.355,45.338,"modern","HybridZoneSouth",834.97617768028,12.5306666692098,307,46.3907479214694,1,1,1,1,1,0,0,0,0,0,1
"caurina",-113.417,48.733,"modern","HybridZoneNorth",803.224011570629,13.5063331921895,560,32.2823358029674,1,1,1,1,1,0,0,0,0,0,1
"caurina",-112.383,46.383,"modern","HybridZoneNorth",732.169458377515,11.9653330246607,415,42.6785965188991,1,1,1,0,1,1,0,0,1,0,0
"caurina",-112.901,45.779,"modern","HybridZoneSouth",771.649832462273,13.1215002934138,334,47.0644291546006,1,0,1,1,1,1,1,0,0,0,0
"caurina",-113.44,46.404,"modern","HybridZoneSouth",787.119098696338,13.6594999631246,397,37.1851578256016,1,0,1,1,1,1,1,0,0,0,0
"caurina",-114.05,48.295,"modern","HybridZoneNorth",793.347819601196,12.3351666927338,727,19.231435392458,1,1,1,0,1,1,0,0,1,0,0
"caurina",-110.491,44.545,"modern","HybridZoneSouth",832.183008553023,11.1125000516574,669,20.5924916188778,1,0,1,1,1,1,1,0,0,0,0
