"Name","longitude","latitude","time.bin","region","bio4","bio10","bio12","bio15","presence","tr.abcd","tr.abce","tr.abde","tr.acde","tr.bcde","test.e","test.d","test.c","test.b","test.a"
"caurina",-104.486,36.991,"modern","caurinaTrain",756.491064619421,16.4879999955495,417,69.7836993269981,1,1,1,1,0,1,0,0,0,1,0
"caurina",-121.84,44.248,"modern","caurinaTrain",565.840430085668,12.3616665999095,1573,64.8043372577416,1,1,1,1,0,1,0,0,0,1,0
"caurina",-122.964,41.152,"modern","caurinaTrain",531.457456675911,13.2551666895548,1381,71.0127348324057,1,1,0,1,1,1,0,1,0,0,0
"caurina",-118.632,36.185,"modern","caurinaTrain",604.752514292954,15.7034997940063,721,80.515260710906,1,1,0,1,1,1,0,1,0,0,0
"caurina",-124.06,40.538,"modern","caurinaTrain",346.089876185629,16.4681666692098,1389,83.4987985502283,1,1,1,1,1,0,0,0,0,0,1
"caurina",-118.724,37.561,"modern","caurinaTrain",710.754006865937,14.1591666142146,430,60.2516263891211,1,1,1,1,1,0,0,0,0,0,1
"caurina",-118.404,36.773,"modern","caurinaTrain",670.108500983313,9.74099997679392,691,62.6777756836457,1,0,1,1,1,1,1,0,0,0,0
"caurina",-123.93,41.649,"modern","caurinaTrain",405.371846998244,16.6731669108073,1893,78.7427343887565,1,1,0,1,1,1,0,1,0,0,0
"caurina",-119.274,37.973,"modern","caurinaTrain",636.349075871998,8.87983341763417,765,64.3113490651153,1,1,1,1,0,1,0,0,0,1,0
"caurina",-120.149,38.928,"modern","caurinaTrain",693.739486398566,13.8754997253418,1047,74.6752682820787,1,1,0,1,1,1,0,1,0,0,0
"caurina",-121.599,41.583,"modern","caurinaTrain",632.628656962649,13.625999768575,739,50.833433599983,1,1,1,1,1,0,0,0,0,0,1
"caurina",-114.363,43.854,"modern","caurinaTrain",713.205463189443,9.49616658687592,520,22.5632252121035,1,1,1,1,1,0,0,0,0,0,1
"caurina",-114.66,44.413,"modern","caurinaTrain",739.688409082213,10.4675000111262,447,22.1030673569259,1,1,1,1,1,0,0,0,0,0,1
"caurina",-120.655,39.678,"modern","caurinaTrain",657.978168239372,15.5490000247955,1034,75.0166450499539,1,1,1,1,1,0,0,0,0,0,1
"caurina",-121.641,43.13,"modern","caurinaTrain",684.1388094487,14.1335000991821,657,63.8273865565802,1,1,1,0,1,1,0,0,1,0,0
"caurina",-111.275,39.65,"modern","caurinaTrain",808.799031153332,12.9049999316533,449,12.4816701889915,1,0,1,1,1,1,1,0,0,0,0
"caurina",-111.767,40.571,"modern","caurinaTrain",855.318448016237,18.0558337370555,544,19.6592165449006,1,1,1,1,0,1,0,0,0,1,0
"caurina",-111.552,41.958,"modern","caurinaTrain",845.440349293721,13.6511670748393,426,11.5352788811053,1,1,1,1,1,0,0,0,0,0,1
"caurina",-109.928,40.671,"modern","caurinaTrain",723.58357033832,9.86749994754791,455,11.0906414259973,1,0,1,1,1,1,1,0,0,0,0
"caurina",-120.325,48.288,"modern","caurinaTrain",746.688240849296,13.0376666386922,721,50.6444106164397,1,0,1,1,1,1,1,0,0,0,0
"caurina",-119.961,48.722,"modern","caurinaTrain",665.676680721969,9.99916684627533,763,28.4242891519287,1,1,1,0,1,1,0,0,1,0,0
"caurina",-121.312,47.066,"modern","caurinaTrain",641.62303887533,12.4644999504089,1682,66.4190971960867,1,1,0,1,1,1,0,1,0,0,0
"caurina",-120.723,47.91,"modern","caurinaTrain",748.882902985575,15.3090000947316,977,76.5649867382654,1,1,1,1,0,1,0,0,0,1,0
"caurina",-123.395,44.322,"modern","caurinaTrain",523.840341768917,18.0509998003642,1583,71.4265119259393,1,0,1,1,1,1,1,0,0,0,0
"caurina",-121.542,45.627,"modern","caurinaTrain",649.073536921398,17.9881666501363,947,72.9891525754909,1,0,1,1,1,1,1,0,0,0,0
"caurina",-121.964,43.549,"modern","caurinaTrain",583.630401937083,12.7490003903707,1018,69.0393853564171,1,1,0,1,1,1,0,1,0,0,0
"caurina",-121.813,46.75,"modern","caurinaTrain",552.228648613727,13.0164999961853,2124,60.1436154457654,1,1,1,0,1,1,0,0,1,0,0
"caurina",-105.555,39.06,"modern","caurinaTrain",831.432764043737,13.4191669623057,378,55.3457517103436,1,0,1,1,1,1,1,0,0,0,0
